"","code_module","code_presentation","id_student","gender","region","highest_education","imd_band","age_band","num_of_prev_attempts","studied_credits","disability","final_result.x","date_registration","module_presentation_length","count_date","sum_click_sum","frequency","avg_date_submission"
"23621","FFF","2014J",696071,"0","South West Region",2,4,1,0,90,2,4,"-23",269,394,1506,3.82233502538071,-16
"23622","FFF","2014J",696082,"1","South Region",3,5,1,0,60,1,3,"-22",269,686,2966,4.32361516034985,119.833333333333
"23623","FFF","2014J",696188,"1","North Region",2,5,1,0,120,1,3,"-13",269,393,2111,5.37150127226463,133.25
"23624","FFF","2014J",696275,"1","Ireland",2,5,2,0,60,1,1,"-23",269,1603,7973,4.97379912663755,70.0833333333333
"23625","FFF","2014J",696318,"1","South Region",3,8,1,0,90,1,1,"-21",269,698,2732,3.91404011461318,61.9166666666667
"23626","FFF","2014J",696329,"1","Ireland",3,10,1,0,120,1,1,"-23",269,1059,5385,5.08498583569405,62.8333333333333
"23627","FFF","2014J",696347,"0","South East Region",2,6,1,0,60,1,3,"-21",269,1018,6171,6.06188605108055,74
"23628","FFF","2014J",696364,"1","Ireland",3,3,1,0,60,1,3,"-21",269,601,2166,3.60399334442596,132.666666666667
"23629","FFF","2014J",696410,"1","London Region",2,6,2,0,120,1,4,"-16",269,110,311,2.82727272727273,-25
"23630","FFF","2014J",696456,"1","Scotland",3,5,1,0,60,1,2,"-22",269,68,208,3.05882352941176,-14
"23631","FFF","2014J",696583,"1","South East Region",3,7,1,0,60,2,2,"-22",269,359,1674,4.66295264623955,79
"23632","FFF","2014J",696615,"1","South Region",3,8,1,0,60,1,2,"-21",269,87,395,4.54022988505747,-24.3333333333333
"23633","FFF","2014J",696653,"1","London Region",3,10,1,0,90,1,2,"-22",269,207,822,3.97101449275362,-7
"23634","FFF","2014J",696659,"0","North Western Region",3,5,1,0,120,1,3,"-15",269,477,2268,4.75471698113208,66.4166666666667
"23635","FFF","2014J",696662,"0","South West Region",3,7,1,0,120,1,1,"-22",269,2022,9567,4.73145400593472,73.5833333333333
"23636","FFF","2014J",696666,"1","North Western Region",3,1,1,0,120,1,2,"-22",269,234,1018,4.35042735042735,133.75
"23637","FFF","2014J",696671,"0","London Region",3,1,1,0,120,1,3,"-22",269,510,1700,3.33333333333333,77.9166666666667
"23638","FFF","2014J",696672,"1","South East Region",3,10,1,0,120,1,3,"-22",269,227,894,3.93832599118943,151.727272727273
"23639","FFF","2014J",696674,"1","London Region",3,10,1,0,120,1,3,"-22",269,350,1812,5.17714285714286,124.454545454545
"23640","FFF","2014J",696678,"0","North Western Region",3,9,1,0,120,1,3,"-21",269,798,2967,3.71804511278195,88.3333333333333
"23641","FFF","2014J",696729,"1","North Western Region",3,4,1,0,60,1,3,"-17",269,1192,4999,4.19379194630872,64.9166666666667
"23642","FFF","2014J",697027,"1","South West Region",2,4,1,0,120,1,2,"-20",269,844,2908,3.44549763033175,4.57142857142857
"23643","FFF","2014J",697042,"1","North Western Region",2,3,1,0,180,1,4,"-1",269,396,1512,3.81818181818182,-15.5
"23644","FFF","2014J",697114,"1","West Midlands Region",3,5,1,0,60,1,3,"-18",269,213,1025,4.81220657276995,107.083333333333
"23645","FFF","2014J",697160,"1","South Region",2,5,1,0,90,1,2,"-18",269,71,160,2.25352112676056,-18
"23646","FFF","2014J",697192,"1","Yorkshire Region",2,1,1,0,150,1,4,"-16",269,125,367,2.936,-25
"23647","FFF","2014J",697255,"1","Scotland",2,8,2,0,60,1,3,"-16",269,955,4552,4.76649214659686,86.5833333333333
"23648","FFF","2014J",697299,"1","East Anglian Region",3,8,1,0,60,1,4,"-15",269,102,203,1.99019607843137,-24
"23649","FFF","2014J",697438,"1","North Western Region",2,5,1,0,60,2,4,"-9",269,531,2186,4.11676082862524,15.375
"23650","FFF","2014J",697478,"1","West Midlands Region",2,3,1,0,60,2,3,"-16",269,492,2060,4.1869918699187,100.272727272727
"23651","FFF","2014J",697665,"1","North Western Region",2,10,1,0,90,1,4,"-16",269,64,111,1.734375,-26
"23652","FFF","2014J",697878,"1","South Region",2,6,1,0,60,1,3,"-15",269,830,4376,5.27228915662651,104.583333333333
"23653","FFF","2014J",697998,"1","East Anglian Region",2,10,2,0,120,1,3,"-14",269,536,2193,4.09141791044776,72.1666666666667
"23654","FFF","2014J",698015,"1","Yorkshire Region",3,1,1,0,60,1,3,"-16",269,326,1414,4.33742331288344,108.666666666667
"23655","FFF","2014J",698020,"0","London Region",2,3,1,0,60,1,4,"-15",269,198,637,3.21717171717172,-34
"23656","FFF","2014J",698112,"1","South West Region",3,8,1,0,120,1,4,"-15",269,71,150,2.11267605633803,-26
"23657","FFF","2014J",698193,"1","North Western Region",2,3,1,0,90,1,2,"-15",269,171,325,1.90058479532164,-6
"23658","FFF","2014J",698278,"0","East Midlands Region",3,4,1,0,150,1,4,"-14",269,404,1478,3.65841584158416,-20
"23659","FFF","2014J",698384,"1","Scotland",2,8,1,0,60,1,3,"-10",269,930,4552,4.89462365591398,93.1666666666667
"23660","FFF","2014J",698407,"1","West Midlands Region",3,7,1,0,60,1,2,"-14",269,44,112,2.54545454545455,-26
"23661","FFF","2014J",698485,"1","South Region",3,5,1,0,90,2,3,"-14",269,458,2787,6.08515283842795,85.5833333333333
"23662","FFF","2014J",698656,"0","North Western Region",3,8,1,0,120,1,3,"-14",269,618,2700,4.36893203883495,67.5833333333333
"23663","FFF","2014J",698762,"0","London Region",3,8,2,0,120,1,4,"-13",269,130,439,3.37692307692308,-22
"23664","FFF","2014J",699126,"1","South Region",2,5,1,0,90,1,3,"-10",269,217,1063,4.89861751152074,131.727272727273
"23665","FFF","2014J",699127,"1","London Region",2,9,1,0,90,1,2,"-10",269,231,1525,6.6017316017316,134
"23666","FFF","2014J",699128,"1","East Anglian Region",3,6,1,0,90,1,3,"-10",269,448,2075,4.63169642857143,78.5833333333333
"23667","FFF","2014J",71159,"1","North Region",2,5,2,0,60,1,3,"-44",269,1051,5236,4.98192197906755,136.666666666667
"23668","FFF","2014J",74165,"1","West Midlands Region",3,4,1,0,60,1,3,"-72",269,425,1897,4.46352941176471,68.3333333333333
"23669","FFF","2014J",75107,"1","North Region",2,5,2,0,60,1,1,"-92",269,1590,5914,3.71949685534591,89.3333333333333
"23670","FFF","2014J",77692,"1","Wales",4,6,2,0,60,1,3,"-46",269,388,2568,6.61855670103093,121.916666666667
"23671","FFF","2014J",77995,"1","East Midlands Region",3,5,1,0,60,1,3,"-15",269,194,897,4.62371134020619,109.636363636364
"23672","FFF","2014J",79610,"1","West Midlands Region",3,7,1,0,60,1,3,"-61",269,573,2482,4.33158813263525,107.083333333333
"23673","FFF","2014J",80438,"1","East Midlands Region",3,10,1,0,120,1,3,"-86",269,753,5083,6.75033200531209,58.0909090909091
"23674","FFF","2014J",82201,"0","London Region",2,6,1,1,60,1,2,"-16",269,1,2,2,-55.5
"23675","FFF","2014J",836614,"1","South Region",4,10,3,0,60,1,2,"-22",269,251,1355,5.39840637450199,-12.6666666666667
"23676","FFF","2014J",84604,"0","North Region",3,7,2,0,90,1,1,"-79",269,1645,7698,4.67963525835866,56.5833333333333
"23677","FFF","2014J",85241,"1","South West Region",2,6,1,0,120,2,4,"-10",269,93,204,2.19354838709677,-27
"23678","FFF","2014J",87264,"1","South East Region",2,4,1,0,60,1,1,"-36",269,1670,8480,5.07784431137725,84.75
"23679","FFF","2014J",87322,"1","Wales",2,6,1,0,120,2,3,"-28",269,460,1791,3.89347826086957,130.181818181818
"23680","FFF","2014J",884652,"1","Scotland",3,8,2,2,120,2,4,"-81",269,272,1051,3.86397058823529,-20
"23681","FFF","2014J",895524,"1","South Region",4,10,3,0,90,1,1,"-44",269,2153,9202,4.27403622851835,46.6666666666667
"23682","FFF","2014J",91801,"1","Yorkshire Region",2,6,2,1,60,1,4,"-146",269,358,1354,3.78212290502793,-33.5
"23683","FFF","2014J",94749,"1","Wales",2,10,1,0,60,1,2,"-22",269,469,1845,3.93390191897655,-6.2
"23684","FFF","2014J",98256,"1","West Midlands Region",2,5,1,0,120,1,4,"-101",269,137,355,2.59124087591241,-16
"23685","GGG","2013J",121056,"0","West Midlands Region",2,4,1,0,30,1,4,"-81",261,9,17,1.88888888888889,-26
"23686","GGG","2013J",122459,"0","East Anglian Region",2,5,1,0,90,1,3,"-141",261,95,270,2.84210526315789,103.444444444444
"23687","GGG","2013J",122636,"0","South East Region",2,5,1,0,30,1,2,"-25",261,42,110,2.61904761904762,-12
"23688","GGG","2013J",122846,"0","Yorkshire Region",2,1,1,0,30,1,3,"-99",261,257,1051,4.08949416342412,98.4285714285714
"23689","GGG","2013J",122928,"0","East Anglian Region",2,7,2,0,30,1,2,"-40",261,51,184,3.6078431372549,105
"23690","GGG","2013J",129212,"0","South Region",2,9,1,0,30,1,1,"-109",261,274,1427,5.20802919708029,117.375
"23691","GGG","2013J",1319732,"0","South Region",2,6,2,0,30,1,3,"-35",261,107,308,2.8785046728972,129.857142857143
"23692","GGG","2013J",1341096,"0","East Anglian Region",2,9,2,0,30,1,3,"-131",261,581,1553,2.67297762478485,94.8571428571429
"23693","GGG","2013J",1347253,"0","West Midlands Region",2,1,2,0,30,1,3,"-28",261,444,1795,4.04279279279279,104.333333333333
"23694","GGG","2013J",138710,"1","East Midlands Region",3,7,1,0,30,1,3,"-74",261,236,737,3.1228813559322,136.222222222222
"23695","GGG","2013J",142990,"1","South West Region",2,3,1,0,30,2,2,"-75",261,56,135,2.41071428571429,112.666666666667
"23696","GGG","2013J",1470552,"0","Yorkshire Region",3,3,2,0,30,1,2,"-72",261,97,249,2.56701030927835,28.5
"23697","GGG","2013J",1498979,"0","East Anglian Region",2,7,2,0,30,1,3,"-39",261,177,708,4,116
"23698","GGG","2013J",155256,"1","South East Region",3,4,1,0,30,1,1,"-24",261,128,407,3.1796875,108.555555555556
"23699","GGG","2013J",156127,"0","North Western Region",2,1,1,0,30,1,2,"-36",261,80,243,3.0375,57.3333333333333
"23700","GGG","2013J",159484,"0","West Midlands Region",3,7,1,0,30,1,2,"-110",261,41,101,2.46341463414634,119.2
"23701","GGG","2013J",164922,"0","East Anglian Region",2,5,1,0,30,1,3,"-32",261,136,507,3.72794117647059,106.111111111111
"23702","GGG","2013J",166183,"0","East Anglian Region",2,4,1,0,30,2,2,"-44",261,41,112,2.73170731707317,153.714285714286
"23703","GGG","2013J",1674804,"1","South East Region",3,8,2,0,30,1,3,"-24",261,119,396,3.32773109243697,130.888888888889
"23704","GGG","2013J",1678445,"0","South West Region",2,9,2,0,30,1,1,"-70",261,626,2213,3.53514376996805,103.222222222222
"23705","GGG","2013J",1699264,"0","South East Region",2,6,2,0,60,1,2,"-78",261,166,549,3.30722891566265,107.111111111111
"23706","GGG","2013J",1720448,"0","South East Region",3,8,2,0,30,1,1,"-45",261,269,1049,3.8996282527881,110.333333333333
"23707","GGG","2013J",1729833,"0","South East Region",3,4,2,0,30,1,3,"-29",261,70,243,3.47142857142857,150.777777777778
"23708","GGG","2013J",1756915,"1","East Midlands Region",3,5,2,0,30,1,3,"-35",261,134,400,2.98507462686567,152.888888888889
"23709","GGG","2013J",1813731,"1","East Anglian Region",2,6,2,0,60,1,3,"-23",261,159,465,2.92452830188679,106.666666666667
"23710","GGG","2013J",1830666,"0","South Region",3,9,2,0,30,2,2,"-115",261,11,18,1.63636363636364,-2
"23711","GGG","2013J",1873505,"0","North Region",2,7,2,0,60,1,3,"-38",261,296,1158,3.91216216216216,120.625
"23712","GGG","2013J",189664,"0","West Midlands Region",2,1,2,0,30,2,3,"-145",261,190,447,2.35263157894737,99.7777777777778
"23713","GGG","2013J",1930019,"0","Yorkshire Region",2,8,2,0,90,1,1,"-94",261,216,1091,5.05092592592593,107.5
"23714","GGG","2013J",1969985,"0","London Region",2,5,2,0,30,2,3,"-37",261,210,689,3.28095238095238,132.5
"23715","GGG","2013J",1993905,"0","West Midlands Region",2,3,1,0,30,1,3,"-49",261,682,2274,3.33431085043988,104.555555555556
"23716","GGG","2013J",2019921,"0","North Western Region",2,7,1,0,30,1,2,"-29",261,31,86,2.7741935483871,105.2
"23717","GGG","2013J",2035700,"0","South West Region",2,4,2,0,45,1,1,"-163",261,407,1394,3.42506142506143,109.777777777778
"23718","GGG","2013J",204745,"0","North Western Region",3,4,2,0,60,1,2,"-33",261,102,361,3.53921568627451,31.5
"23719","GGG","2013J",2067146,"0","West Midlands Region",2,5,2,0,30,1,2,"-23",261,38,68,1.78947368421053,-4
"23720","GGG","2013J",2174129,"0","East Anglian Region",2,4,1,0,30,1,1,"-66",261,385,1216,3.15844155844156,114.555555555556
"23721","GGG","2013J",2180994,"0","North Region",3,5,2,0,30,1,1,"-142",261,186,935,5.02688172043011,111.666666666667
"23722","GGG","2013J",2181700,"0","Yorkshire Region",2,1,1,0,30,1,3,"-37",261,187,720,3.85026737967914,114.555555555556
"23723","GGG","2013J",2246073,"1","London Region",2,9,2,0,90,1,3,"-120",261,142,635,4.47183098591549,115.444444444444
"23724","GGG","2013J",2248072,"1","East Anglian Region",2,3,1,0,30,1,3,"-37",261,98,253,2.58163265306122,145.625
"23725","GGG","2013J",2248789,"0","South Region",2,10,2,0,30,2,2,"-38",261,703,3748,5.33143669985775,126.285714285714
"23726","GGG","2013J",2254271,"1","North Western Region",3,1,2,0,30,2,2,"-101",261,231,662,2.86580086580087,97
"23727","GGG","2013J",2271264,"0","East Midlands Region",3,10,2,0,30,1,3,"-25",261,101,259,2.56435643564356,135.555555555556
"23728","GGG","2013J",2280643,"0","West Midlands Region",3,7,1,0,30,1,3,"-38",261,474,1411,2.97679324894515,105.125
"23729","GGG","2013J",2285156,"0","North Western Region",2,7,2,0,30,1,1,"-101",261,295,1017,3.44745762711864,100.555555555556
"23730","GGG","2013J",2312783,"1","London Region",3,1,2,0,30,1,2,"-37",261,399,1652,4.14035087719298,18
"23731","GGG","2013J",233153,"0","South East Region",2,6,1,0,150,1,3,"-36",261,302,1251,4.14238410596027,119.333333333333
"23732","GGG","2013J",2343354,"0","East Midlands Region",3,4,1,0,30,1,3,"-28",261,114,274,2.40350877192982,118.222222222222
"23733","GGG","2013J",2365602,"0","Yorkshire Region",4,4,2,0,30,1,2,"-35",261,236,609,2.58050847457627,120.5
"23734","GGG","2013J",2369187,"0","South West Region",3,6,1,0,30,1,3,"-142",261,119,446,3.74789915966387,96.4285714285714
"23735","GGG","2013J",2379431,"0","London Region",4,5,1,0,30,1,2,"-51",261,57,181,3.17543859649123,68.2
"23736","GGG","2013J",2386281,"0","South East Region",2,10,2,0,30,2,3,"-53",261,184,769,4.17934782608696,97.1428571428571
"23737","GGG","2013J",2387566,"0","North Western Region",2,4,1,0,30,1,2,"-123",261,87,321,3.68965517241379,24
"23738","GGG","2013J",239095,"0","Yorkshire Region",4,1,2,0,30,1,3,"-75",261,183,553,3.02185792349727,106.666666666667
"23739","GGG","2013J",2394352,"0","South Region",3,5,2,0,30,1,4,"-37",261,79,219,2.77215189873418,11.5
"23740","GGG","2013J",2417702,"0","South East Region",2,6,2,0,30,1,3,"-23",261,123,491,3.99186991869919,110.714285714286
"23741","GGG","2013J",2420364,"1","West Midlands Region",4,3,1,0,30,1,3,"-38",261,166,407,2.45180722891566,107.714285714286
"23742","GGG","2013J",24391,"1","East Midlands Region",3,9,1,0,30,1,1,"-64",261,230,712,3.09565217391304,111.555555555556
"23743","GGG","2013J",2458203,"0","West Midlands Region",2,1,1,0,30,1,1,"-150",261,448,1243,2.77455357142857,105.111111111111
"23744","GGG","2013J",2462584,"0","East Anglian Region",2,3,2,0,30,1,3,"-59",261,114,530,4.64912280701754,126.625
"23745","GGG","2013J",2477040,"0","South Region",3,4,1,0,90,1,2,"-20",261,87,289,3.32183908045977,26.5
"23746","GGG","2013J",2482885,"0","South Region",3,5,2,0,30,2,2,"-45",261,128,381,2.9765625,112
"23747","GGG","2013J",2498139,"0","East Midlands Region",2,7,1,0,30,2,1,"-179",261,303,1083,3.57425742574257,93.4285714285714
"23748","GGG","2013J",249965,"0","North Western Region",2,3,1,0,30,2,1,"-32",261,261,777,2.97701149425287,116.333333333333
"23749","GGG","2013J",2511859,"0","London Region",2,4,2,0,60,2,3,"-102",261,225,959,4.26222222222222,88.5714285714286
"23750","GGG","2013J",2516931,"0","South West Region",3,6,1,0,30,1,2,"-58",261,68,209,3.07352941176471,74.4
"23751","GGG","2013J",2519972,"0","West Midlands Region",2,9,1,0,30,1,2,"-23",261,242,817,3.37603305785124,133.444444444444
"23752","GGG","2013J",253208,"0","North Region",3,7,1,0,30,1,1,"-39",261,160,588,3.675,148.222222222222
"23753","GGG","2013J",253567,"1","West Midlands Region",2,3,2,0,30,1,2,"-39",261,102,280,2.74509803921569,135.888888888889
"23754","GGG","2013J",2542291,"0","East Anglian Region",3,9,2,0,30,1,3,"-86",261,162,523,3.2283950617284,120.75
"23755","GGG","2013J",2555098,"0","North Western Region",2,5,1,0,30,2,2,"-73",261,37,71,1.91891891891892,18
"23756","GGG","2013J",2561971,"0","South West Region",3,4,2,0,30,1,3,"-31",261,227,1224,5.3920704845815,110
"23757","GGG","2013J",2591672,"0","London Region",3,5,2,0,30,1,2,"-27",261,30,68,2.26666666666667,55
"23758","GGG","2013J",2599817,"0","East Anglian Region",2,7,2,0,30,1,3,"-88",261,315,989,3.13968253968254,112.888888888889
"23759","GGG","2013J",26023,"1","North Western Region",2,5,2,0,30,1,3,"-37",261,265,786,2.96603773584906,107.888888888889
"23760","GGG","2013J",261718,"0","South East Region",2,6,1,0,30,1,3,"-38",261,165,493,2.98787878787879,129
"23761","GGG","2013J",2621695,"0","South East Region",2,4,1,0,30,1,3,"-151",261,143,469,3.27972027972028,100.428571428571
"23762","GGG","2013J",2638532,"1","South West Region",3,5,2,0,30,1,3,"-81",261,95,297,3.12631578947368,111.666666666667
"23763","GGG","2013J",2643122,"0","South West Region",2,4,1,0,30,1,3,"-121",261,176,704,4,106.444444444444
"23764","GGG","2013J",2656100,"0","East Anglian Region",2,7,1,0,30,2,3,"-23",261,245,873,3.56326530612245,140.555555555556
"23765","GGG","2013J",266626,"0","East Anglian Region",2,3,2,0,30,1,3,"-113",261,250,758,3.032,151.555555555556
"23766","GGG","2013J",2670570,"1","Yorkshire Region",3,5,1,0,30,1,3,"-38",261,426,1389,3.26056338028169,118.333333333333
"23767","GGG","2013J",2673510,"0","East Midlands Region",2,3,2,0,30,1,4,"3",261,55,230,4.18181818181818,-8
"23768","GGG","2013J",2679386,"0","South Region",3,5,2,0,30,1,1,"-100",261,305,855,2.80327868852459,116
"23769","GGG","2013J",2679694,"0","South West Region",3,4,2,0,30,1,2,"-56",261,17,32,1.88235294117647,-2
"23770","GGG","2013J",268391,"0","West Midlands Region",1,1,1,0,30,1,2,"-18",261,137,627,4.57664233576642,122.625
"23771","GGG","2013J",276830,"0","East Midlands Region",2,3,1,0,30,1,1,"-64",261,79,283,3.58227848101266,114.142857142857
"23772","GGG","2013J",279747,"0","South Region",2,3,2,0,30,1,1,"-81",261,1380,10768,7.80289855072464,103.555555555556
"23773","GGG","2013J",281619,"0","South East Region",3,4,2,0,30,2,3,"-29",261,100,362,3.62,129.571428571429
"23774","GGG","2013J",285705,"0","South Region",3,5,1,0,30,1,3,"-29",261,123,484,3.9349593495935,115.166666666667
"23775","GGG","2013J",286160,"0","North Region",3,7,1,0,30,1,1,"-46",261,305,1183,3.87868852459016,109.333333333333
"23776","GGG","2013J",286762,"0","North Region",2,3,2,0,30,1,3,"-39",261,165,443,2.68484848484849,112.444444444444
"23777","GGG","2013J",290658,"0","North Western Region",2,8,1,0,90,1,2,"-23",261,91,225,2.47252747252747,125.375
"23778","GGG","2013J",292136,"0","North Western Region",2,6,1,0,30,1,1,"-50",261,164,460,2.80487804878049,119.375
"23779","GGG","2013J",296993,"0","Yorkshire Region",4,4,1,0,30,1,3,"-80",261,176,574,3.26136363636364,93
"23780","GGG","2013J",297990,"1","North Western Region",2,3,2,0,30,1,1,"-114",261,158,592,3.74683544303797,96.4285714285714
"23781","GGG","2013J",298186,"0","East Midlands Region",2,5,2,0,45,1,3,"-38",261,150,516,3.44,125.222222222222
"23782","GGG","2013J",300508,"0","East Midlands Region",2,4,2,0,30,1,3,"-36",261,193,628,3.25388601036269,110.444444444444
"23783","GGG","2013J",303165,"0","Yorkshire Region",2,5,2,0,30,1,3,"-29",261,337,1378,4.08902077151335,120.5
"23784","GGG","2013J",306610,"0","South East Region",2,8,2,0,30,1,2,"-75",261,292,1018,3.48630136986301,98.5714285714286
"23785","GGG","2013J",311158,"0","South Region",2,5,1,0,30,2,3,"-93",261,226,707,3.1283185840708,112.666666666667
"23786","GGG","2013J",319331,"0","Yorkshire Region",2,1,1,0,30,1,1,"-26",261,173,429,2.47976878612717,130.444444444444
"23787","GGG","2013J",32239,"0","London Region",3,4,1,0,30,1,3,"-78",261,232,620,2.67241379310345,98.375
"23788","GGG","2013J",324095,"0","London Region",3,1,1,0,30,1,3,"-157",261,129,398,3.08527131782946,102.285714285714
"23789","GGG","2013J",330177,"1","East Midlands Region",2,5,1,0,60,2,3,"-43",261,414,1455,3.51449275362319,120.222222222222
"23790","GGG","2013J",332715,"0","South Region",2,9,1,0,30,1,1,"-143",261,136,616,4.52941176470588,110.777777777778
"23791","GGG","2013J",338446,"0","Yorkshire Region",2,6,1,0,30,1,2,"-39",261,7,19,2.71428571428571,9
"23792","GGG","2013J",339727,"0","South Region",2,9,2,0,60,1,1,"-49",261,92,320,3.47826086956522,135.666666666667
"23793","GGG","2013J",339853,"0","South West Region",2,5,1,0,30,2,3,"-67",261,186,486,2.61290322580645,113
"23794","GGG","2013J",340486,"0","East Midlands Region",3,6,2,0,60,1,1,"-109",261,230,1240,5.39130434782609,110.222222222222
"23795","GGG","2013J",348579,"0","North Western Region",3,5,1,0,30,2,3,"-49",261,165,617,3.73939393939394,111.555555555556
"23796","GGG","2013J",349360,"0","London Region",3,6,2,0,30,1,3,"-89",261,238,703,2.95378151260504,107.111111111111
"23797","GGG","2013J",35001,"0","East Midlands Region",2,8,2,0,30,1,2,"-27",261,48,77,1.60416666666667,55
"23798","GGG","2013J",352382,"0","Yorkshire Region",3,8,2,0,30,1,3,"-53",261,274,817,2.98175182481752,108.777777777778
"23799","GGG","2013J",360683,"0","South Region",3,6,1,0,30,1,3,"-24",261,111,422,3.8018018018018,142.111111111111
"23800","GGG","2013J",365192,"0","South West Region",3,1,2,0,90,1,3,"-31",261,285,783,2.74736842105263,117.5
"23801","GGG","2013J",368245,"0","North Western Region",3,1,1,0,30,1,2,"-16",261,235,747,3.17872340425532,110.777777777778
"23802","GGG","2013J",368969,"0","South West Region",2,9,2,0,30,1,3,"-29",261,114,441,3.86842105263158,178
"23803","GGG","2013J",369378,"0","East Anglian Region",2,3,1,0,30,1,4,"-135",261,98,354,3.61224489795918,58.25
"23804","GGG","2013J",372691,"0","East Midlands Region",2,8,1,0,30,1,3,"-23",261,131,548,4.18320610687023,114.888888888889
"23805","GGG","2013J",375600,"0","Yorkshire Region",2,1,1,0,30,1,3,"-99",261,149,493,3.30872483221477,97.875
"23806","GGG","2013J",375882,"0","London Region",2,1,2,0,60,1,2,"-71",261,256,724,2.828125,149
"23807","GGG","2013J",379113,"0","London Region",3,1,2,0,30,1,2,"-114",261,68,295,4.33823529411765,144.571428571429
"23808","GGG","2013J",379844,"1","South East Region",2,4,2,0,30,1,3,"-44",261,143,532,3.72027972027972,122.444444444444
"23809","GGG","2013J",387550,"0","London Region",2,5,2,0,30,1,2,"-58",261,69,304,4.40579710144928,53
"23810","GGG","2013J",392215,"0","South Region",2,9,1,0,30,1,3,"-36",261,100,266,2.66,133.555555555556
"23811","GGG","2013J",396145,"0","North Western Region",2,5,1,0,30,1,3,"-35",261,170,571,3.35882352941176,105.111111111111
"23812","GGG","2013J",401139,"0","East Anglian Region",2,1,1,0,30,1,3,"-33",261,120,499,4.15833333333333,102.875
"23813","GGG","2013J",404325,"0","London Region",3,5,1,0,30,1,2,"-11",261,93,273,2.93548387096774,124.777777777778
"23814","GGG","2013J",410573,"0","East Midlands Region",2,5,1,0,30,1,2,"-59",261,186,456,2.45161290322581,141.111111111111
"23815","GGG","2013J",411105,"0","South Region",3,5,1,0,30,1,3,"-36",261,169,518,3.06508875739645,139.888888888889
"23816","GGG","2013J",416355,"0","London Region",3,4,2,0,30,1,3,"-24",261,210,673,3.2047619047619,144.375
"23817","GGG","2013J",418032,"0","South Region",3,7,2,0,30,1,1,"-45",261,152,941,6.19078947368421,123
"23818","GGG","2013J",421999,"0","South Region",2,5,1,0,90,1,2,"-15",261,142,424,2.98591549295775,101.333333333333
"23819","GGG","2013J",426736,"0","East Anglian Region",2,1,1,0,30,1,2,"-43",261,66,170,2.57575757575758,47
"23820","GGG","2013J",427321,"0","North Western Region",4,6,2,0,30,1,2,"-37",261,82,332,4.04878048780488,142.857142857143
"23821","GGG","2013J",428301,"1","North Western Region",3,1,1,0,30,1,1,"-35",261,52,115,2.21153846153846,154
"23822","GGG","2013J",433165,"0","South Region",3,10,1,0,30,1,3,"-67",261,150,691,4.60666666666667,115.75
"23823","GGG","2013J",434478,"0","East Anglian Region",2,8,1,0,30,1,4,"-38",261,14,47,3.35714285714286,-6
"23824","GGG","2013J",439677,"0","North Western Region",2,5,1,0,30,1,1,"-25",261,170,517,3.04117647058824,118.125
"23825","GGG","2013J",444943,"0","East Anglian Region",3,4,1,0,30,1,1,"-12",261,261,803,3.07662835249042,110.111111111111
"23826","GGG","2013J",445086,"0","North Western Region",3,8,1,0,30,1,3,"-36",261,231,773,3.34632034632035,114.777777777778
"23827","GGG","2013J",466900,"0","East Anglian Region",2,7,1,0,30,1,1,"-24",261,91,386,4.24175824175824,108.714285714286
"23828","GGG","2013J",470340,"0","West Midlands Region",3,6,1,0,30,1,3,"-173",261,181,568,3.13812154696133,94.5
"23829","GGG","2013J",472911,"0","South Region",3,6,2,0,30,2,3,"-114",261,235,943,4.01276595744681,113
"23830","GGG","2013J",473271,"0","South East Region",3,7,1,0,45,1,3,"-24",261,212,753,3.55188679245283,111.555555555556
"23831","GGG","2013J",473924,"0","London Region",3,7,2,0,30,1,1,"-156",261,555,2853,5.14054054054054,103.444444444444
"23832","GGG","2013J",474067,"0","South East Region",2,5,2,0,30,2,3,"-29",261,147,552,3.75510204081633,118.625
"23833","GGG","2013J",476921,"1","North Western Region",2,1,1,0,60,2,2,"-29",261,35,96,2.74285714285714,96.8333333333333
"23834","GGG","2013J",477468,"0","South Region",2,8,1,0,30,1,3,"-29",261,105,371,3.53333333333333,116.555555555556
"23835","GGG","2013J",477650,"0","Yorkshire Region",2,3,1,0,30,1,3,"-26",261,90,456,5.06666666666667,126.857142857143
"23836","GGG","2013J",478556,"0","South Region",2,6,1,0,30,2,1,"-117",261,287,764,2.66202090592334,103.111111111111
"23837","GGG","2013J",478784,"0","South Region",3,8,1,0,30,2,1,"-45",261,355,915,2.57746478873239,104.222222222222
"23838","GGG","2013J",479442,"0","East Anglian Region",3,10,1,0,30,1,3,"-53",261,246,851,3.45934959349594,111.111111111111
"23839","GGG","2013J",480959,"0","London Region",2,1,1,0,30,1,3,"-130",261,104,431,4.14423076923077,113.777777777778
"23840","GGG","2013J",481404,"1","North Western Region",2,1,2,0,30,2,3,"-29",261,167,419,2.50898203592814,109.888888888889
"23841","GGG","2013J",481772,"0","London Region",2,5,1,0,90,1,2,"-38",261,34,76,2.23529411764706,5
"23842","GGG","2013J",483959,"0","South Region",3,8,1,0,90,1,3,"-60",261,141,242,1.71631205673759,104.285714285714
"23843","GGG","2013J",489222,"0","East Anglian Region",2,4,1,0,30,1,3,"-122",261,260,1224,4.70769230769231,113.444444444444
"23844","GGG","2013J",489624,"0","East Midlands Region",3,9,2,0,30,1,1,"-56",261,190,817,4.3,112.222222222222
